Double, -1, 10000, 0, 0, 0, 0, 0, 0, 1, 100, 100
2011-01-01T12:00:10Z, 2011-01-01T12:00:10Z, Good, Raw, Double, 399.81
2011-01-01T15:20:20Z, 2011-01-01T15:20:20Z, Good, Raw, Double, 156.67
2011-01-01T15:20:30Z, 2011-01-01T15:20:30Z, Good, Raw, Double, 95.61
2011-01-01T15:20:40Z, 2011-01-01T15:20:40Z, Good, Raw, Double, 988.99
2011-01-01T15:20:50Z, 2011-01-01T15:20:50Z, Good, Raw, Double, 391.62
2011-01-01T15:21:00Z, 2011-01-01T15:21:00Z, Good, Raw, Double, 432.82
2011-01-01T15:21:10Z, 2011-01-01T15:21:10Z, Good, Raw, Double, 322.73
2011-01-01T15:21:20Z, 2011-01-01T15:21:20Z, Good, Raw, Double, 588.55
2011-01-01T15:21:30Z, 2011-01-01T15:21:30Z, Good, Raw, Double, 275.73
2011-01-01T15:21:40Z, 2011-01-01T15:21:40Z, Good, Raw, Double, 952.21
2011-01-01T15:21:50Z, 2011-01-01T15:21:50Z, Good, Raw, Double, 746.22
2011-01-01T15:22:00Z, 2011-01-01T15:22:00Z, Good, Raw, Double, 115.24
2011-01-01T15:22:10Z, 2011-01-01T15:22:10Z, Good, Raw, Double, 753.53
2011-01-01T15:22:20Z, 2011-01-01T15:22:20Z, Good, Raw, Double, 65.48
2011-01-01T15:22:30Z, 2011-01-01T15:22:30Z, Good, Raw, Double, 786.80
2011-01-01T15:22:40Z, 2011-01-01T15:22:40Z, Good, Raw, Double, 425.49
2011-01-01T15:22:50Z, 2011-01-01T15:22:50Z, Good, Raw, Double, 447.09
2011-01-01T15:23:00Z, 2011-01-01T15:23:00Z, Good, Raw, Double, 513.44
2011-01-01T15:23:10Z, 2011-01-01T15:23:10Z, Good, Raw, Double, 423.27
2011-01-01T15:23:20Z, 2011-01-01T15:23:20Z, Good, Raw, Double, 369.38
2011-01-01T15:23:30Z, 2011-01-01T15:23:30Z, Good, Raw, Double, 941.94
2011-01-01T15:23:40Z, 2011-01-01T15:23:40Z, Good, Raw, Double, 692.91
2011-01-01T15:23:50Z, 2011-01-01T15:23:50Z, Good, Raw, Double, 343.53
2011-01-01T15:24:00Z, 2011-01-01T15:24:00Z, Good, Raw, Double, 407.18
2011-01-01T15:24:10Z, 2011-01-01T15:24:10Z, Good, Raw, Double, 465.95
2011-01-01T15:24:20Z, 2011-01-01T15:24:20Z, Good, Raw, Double, 809.83
2011-01-01T15:24:30Z, 2011-01-01T15:24:30Z, Good, Raw, Double, 414.06
2011-01-01T15:24:40Z, 2011-01-01T15:24:40Z, Good, Raw, Double, 110.08
2011-01-01T15:24:50Z, 2011-01-01T15:24:50Z, Good, Raw, Double, 987.22
2011-01-01T15:25:00Z, 2011-01-01T15:25:00Z, Good, Raw, Double, 894.13
2011-01-01T15:25:10Z, 2011-01-01T15:25:10Z, Good, Raw, Double, 610.26
2011-01-01T15:25:20Z, 2011-01-01T15:25:20Z, Good, Raw, Double, 653.62
2011-01-01T15:25:30Z, 2011-01-01T15:25:30Z, Good, Raw, Double, 911.57
2011-01-01T15:25:40Z, 2011-01-01T15:25:40Z, Good, Raw, Double, 352.69
2011-01-01T15:25:50Z, 2011-01-01T15:25:50Z, Good, Raw, Double, 833.76
2011-01-01T15:26:00Z, 2011-01-01T15:26:00Z, Good, Raw, Double, 760.61
2011-01-01T15:26:10Z, 2011-01-01T15:26:10Z, Good, Raw, Double, 523.50
2011-01-01T15:26:20Z, 2011-01-01T15:26:20Z, Good, Raw, Double, 582.20
2011-01-01T15:26:30Z, 2011-01-01T15:26:30Z, Good, Raw, Double, 657.65
2011-01-01T15:26:40Z, 2011-01-01T15:26:40Z, Good, Raw, Double, 625.91
2011-01-01T15:26:50Z, 2011-01-01T15:26:50Z, Good, Raw, Double, 796.05
2011-01-01T15:27:00Z, 2011-01-01T15:27:00Z, Good, Raw, Double, 757.00
2011-01-01T15:27:10Z, 2011-01-01T15:27:10Z, Good, Raw, Double, 143.78
2011-01-01T15:27:20Z, 2011-01-01T15:27:20Z, Good, Raw, Double, 721.94
2011-01-01T15:27:30Z, 2011-01-01T15:27:30Z, Good, Raw, Double, 570.75
2011-01-01T15:27:40Z, 2011-01-01T15:27:40Z, Good, Raw, Double, 602.53
2011-01-01T15:27:50Z, 2011-01-01T15:27:50Z, Good, Raw, Double, 945.55
2011-01-01T15:28:00Z, 2011-01-01T15:28:00Z, Good, Raw, Double, 457.65
2011-01-01T15:28:10Z, 2011-01-01T15:28:10Z, Good, Raw, Double, 165.47
2011-01-01T15:28:20Z, 2011-01-01T15:28:20Z, Good, Raw, Double, 845.13
2011-01-01T15:28:30Z, 2011-01-01T15:28:30Z, Good, Raw, Double, 993.14
2011-01-01T15:28:40Z, 2011-01-01T15:28:40Z, Good, Raw, Double, 409.46
2011-01-01T15:28:50Z, 2011-01-01T15:28:50Z, Good, Raw, Double, 569.47
2011-01-01T15:29:00Z, 2011-01-01T15:29:00Z, Good, Raw, Double, 535.79
2011-01-01T15:29:10Z, 2011-01-01T15:29:10Z, Good, Raw, Double, 227.61
2011-01-01T15:29:20Z, 2011-01-01T15:29:20Z, Good, Raw, Double, 664.23
2011-01-01T15:29:30Z, 2011-01-01T15:29:30Z, Good, Raw, Double, 29.14
2011-01-01T15:29:40Z, 2011-01-01T15:29:40Z, Good, Raw, Double, 546.10
2011-01-01T15:29:50Z, 2011-01-01T15:29:50Z, Good, Raw, Double, 375.74
2011-01-01T15:30:00Z, 2011-01-01T15:30:00Z, Good, Raw, Double, 392.11
2011-01-01T15:30:10Z, 2011-01-01T15:30:10Z, Good, Raw, Double, 828.73
2011-01-01T15:30:20Z, 2011-01-01T15:30:20Z, Good, Raw, Double, 998.44
2011-01-01T15:30:30Z, 2011-01-01T15:30:30Z, Good, Raw, Double, 737.38
2011-01-01T15:30:40Z, 2011-01-01T15:30:40Z, Good, Raw, Double, 961.77
2011-01-01T15:30:50Z, 2011-01-01T15:30:50Z, Good, Raw, Double, 368.13
2011-01-01T15:31:00Z, 2011-01-01T15:31:00Z, Good, Raw, Double, 576.12
2011-01-01T15:31:10Z, 2011-01-01T15:31:10Z, Good, Raw, Double, 81.09
2011-01-01T15:31:20Z, 2011-01-01T15:31:20Z, Good, Raw, Double, 534.18
2011-01-01T15:31:30Z, 2011-01-01T15:31:30Z, Good, Raw, Double, 205.76
2011-01-01T15:31:40Z, 2011-01-01T15:31:40Z, Good, Raw, Double, 673.27
2011-01-01T15:31:50Z, 2011-01-01T15:31:50Z, Good, Raw, Double, 403.89
2011-01-01T15:32:00Z, 2011-01-01T15:32:00Z, Good, Raw, Double, 637.42
2011-01-01T15:32:10Z, 2011-01-01T15:32:10Z, Good, Raw, Double, 385.19
2011-01-01T15:32:20Z, 2011-01-01T15:32:20Z, Good, Raw, Double, 677.74
2011-01-01T15:32:30Z, 2011-01-01T15:32:30Z, Good, Raw, Double, 842.58
2011-01-01T15:32:40Z, 2011-01-01T15:32:40Z, Good, Raw, Double, 28.15
2011-01-01T15:32:50Z, 2011-01-01T15:32:50Z, Good, Raw, Double, 235.89
2011-01-01T15:33:00Z, 2011-01-01T15:33:00Z, Good, Raw, Double, 609.11
2011-01-01T15:33:10Z, 2011-01-01T15:33:10Z, Good, Raw, Double, 768.29
2011-01-01T15:33:20Z, 2011-01-01T15:33:20Z, Good, Raw, Double, 958.13
2011-01-01T15:33:30Z, 2011-01-01T15:33:30Z, Good, Raw, Double, 400.87
2011-01-01T15:33:40Z, 2011-01-01T15:33:40Z, Good, Raw, Double, 52.53
2011-01-01T15:33:50Z, 2011-01-01T15:33:50Z, Good, Raw, Double, 220.73
2011-01-01T15:34:00Z, 2011-01-01T15:34:00Z, Good, Raw, Double, 889.65
2011-01-01T15:34:10Z, 2011-01-01T15:34:10Z, Good, Raw, Double, 442.16
2011-01-01T15:34:20Z, 2011-01-01T15:34:20Z, Good, Raw, Double, 434.32
2011-01-01T15:34:30Z, 2011-01-01T15:34:30Z, Good, Raw, Double, 581.66
2011-01-01T15:34:40Z, 2011-01-01T15:34:40Z, Good, Raw, Double, 289.26
2011-01-01T15:34:50Z, 2011-01-01T15:34:50Z, Good, Raw, Double, 57.59
2011-01-01T15:35:00Z, 2011-01-01T15:35:00Z, Good, Raw, Double, 587.23
2011-01-01T15:35:10Z, 2011-01-01T15:35:10Z, Good, Raw, Double, 138.74
2011-01-01T15:35:20Z, 2011-01-01T15:35:20Z, Good, Raw, Double, 630.21
2011-01-01T15:35:30Z, 2011-01-01T15:35:30Z, Good, Raw, Double, 168.60
2011-01-01T15:35:40Z, 2011-01-01T15:35:40Z, Good, Raw, Double, 989.85
2011-01-01T15:35:50Z, 2011-01-01T15:35:50Z, Good, Raw, Double, 704.63
2011-01-01T15:36:00Z, 2011-01-01T15:36:00Z, Good, Raw, Double, 732.45
2011-01-01T15:36:10Z, 2011-01-01T15:36:10Z, Good, Raw, Double, 1.99
2011-01-01T15:36:20Z, 2011-01-01T15:36:20Z, Good, Raw, Double, 429.51
2011-01-01T15:36:30Z, 2011-01-01T15:36:30Z, Good, Raw, Double, 911.92
2011-01-01T15:36:40Z, 2011-01-01T15:36:40Z, Good, Raw, Double, 87.28
2011-01-01T15:36:50Z, 2011-01-01T15:36:50Z, Good, Raw, Double, 683.88
2011-01-01T15:37:00Z, 2011-01-01T15:37:00Z, Good, Raw, Double, 520.50
2011-01-01T15:37:10Z, 2011-01-01T15:37:10Z, Good, Raw, Double, 869.59
2011-01-01T15:37:20Z, 2011-01-01T15:37:20Z, Good, Raw, Double, 265.42
2011-01-01T15:37:30Z, 2011-01-01T15:37:30Z, Good, Raw, Double, 775.15
2011-01-01T15:37:40Z, 2011-01-01T15:37:40Z, Good, Raw, Double, 427.26
2011-01-01T15:37:50Z, 2011-01-01T15:37:50Z, Good, Raw, Double, 195.59
2011-01-01T15:38:00Z, 2011-01-01T15:38:00Z, Good, Raw, Double, 248.72
2011-01-01T15:38:10Z, 2011-01-01T15:38:10Z, Good, Raw, Double, 779.28
2011-01-01T15:38:20Z, 2011-01-01T15:38:20Z, Good, Raw, Double, 566.49
2011-01-01T15:38:30Z, 2011-01-01T15:38:30Z, Good, Raw, Double, 587.34
2011-01-01T15:38:40Z, 2011-01-01T15:38:40Z, Good, Raw, Double, 569.23
2011-01-01T15:38:50Z, 2011-01-01T15:38:50Z, Good, Raw, Double, 138.66
2011-01-01T15:39:00Z, 2011-01-01T15:39:00Z, Good, Raw, Double, 839.10
2011-01-01T15:39:10Z, 2011-01-01T15:39:10Z, Good, Raw, Double, 481.42
2011-01-01T15:39:20Z, 2011-01-01T15:39:20Z, Good, Raw, Double, 885.02
2011-01-01T15:39:30Z, 2011-01-01T15:39:30Z, Good, Raw, Double, 554.12
2011-01-01T15:39:40Z, 2011-01-01T15:39:40Z, Good, Raw, Double, 108.49
2011-01-01T15:39:50Z, 2011-01-01T15:39:50Z, Good, Raw, Double, 308.42
2011-01-01T15:40:00Z, 2011-01-01T15:40:00Z, Good, Raw, Double, 884.58
2011-01-01T15:40:10Z, 2011-01-01T15:40:10Z, Good, Raw, Double, 893.94
2011-01-01T15:40:20Z, 2011-01-01T15:40:20Z, Good, Raw, Double, 131.95
2011-01-01T15:40:30Z, 2011-01-01T15:40:30Z, Good, Raw, Double, 793.90
2011-01-01T15:40:40Z, 2011-01-01T15:40:40Z, Good, Raw, Double, 870.86
2011-01-01T15:40:50Z, 2011-01-01T15:40:50Z, Good, Raw, Double, 324.24
2011-01-01T15:41:00Z, 2011-01-01T15:41:00Z, Good, Raw, Double, 905.84
2011-01-01T15:41:10Z, 2011-01-01T15:41:10Z, Good, Raw, Double, 895.43
2011-01-01T15:41:20Z, 2011-01-01T15:41:20Z, Good, Raw, Double, 60.10
2011-01-01T15:41:30Z, 2011-01-01T15:41:30Z, Good, Raw, Double, 514.77
2011-01-01T15:41:40Z, 2011-01-01T15:41:40Z, Good, Raw, Double, 593.48
2011-01-01T15:41:50Z, 2011-01-01T15:41:50Z, Good, Raw, Double, 109.89
2011-01-01T15:42:00Z, 2011-01-01T15:42:00Z, Good, Raw, Double, 352.91
2011-01-01T15:42:10Z, 2011-01-01T15:42:10Z, Good, Raw, Double, 159.01
2011-01-01T15:42:20Z, 2011-01-01T15:42:20Z, Good, Raw, Double, 698.14
2011-01-01T15:42:30Z, 2011-01-01T15:42:30Z, Good, Raw, Double, 139.77
2011-01-01T15:42:40Z, 2011-01-01T15:42:40Z, Good, Raw, Double, 758.78
2011-01-01T15:42:50Z, 2011-01-01T15:42:50Z, Good, Raw, Double, 837.34
2011-01-01T15:43:00Z, 2011-01-01T15:43:00Z, Good, Raw, Double, 110.61
2011-01-01T15:43:10Z, 2011-01-01T15:43:10Z, Good, Raw, Double, 114.59
2011-01-01T15:43:20Z, 2011-01-01T15:43:20Z, Good, Raw, Double, 513.77
2011-01-01T15:43:30Z, 2011-01-01T15:43:30Z, Good, Raw, Double, 840.89
2011-01-01T15:43:40Z, 2011-01-01T15:43:40Z, Good, Raw, Double, 761.76
2011-01-01T15:43:50Z, 2011-01-01T15:43:50Z, Good, Raw, Double, 733.95
2011-01-01T15:44:00Z, 2011-01-01T15:44:00Z, Good, Raw, Double, 630.14
2011-01-01T15:44:10Z, 2011-01-01T15:44:10Z, Good, Raw, Double, 220.90
2011-01-01T15:44:20Z, 2011-01-01T15:44:20Z, Good, Raw, Double, 952.91
2011-01-01T15:44:30Z, 2011-01-01T15:44:30Z, Good, Raw, Double, 623.83
2011-01-01T15:44:40Z, 2011-01-01T15:44:40Z, Good, Raw, Double, 534.96
2011-01-01T15:44:50Z, 2011-01-01T15:44:50Z, Good, Raw, Double, 777.60
2011-01-01T15:45:00Z, 2011-01-01T15:45:00Z, Good, Raw, Double, 598.63
2011-01-01T15:45:10Z, 2011-01-01T15:45:10Z, Good, Raw, Double, 808.81
2011-01-01T15:45:20Z, 2011-01-01T15:45:20Z, Good, Raw, Double, 533.27
2011-01-01T15:45:30Z, 2011-01-01T15:45:30Z, Good, Raw, Double, 931.84
2011-01-01T15:45:40Z, 2011-01-01T15:45:40Z, Good, Raw, Double, 745.78
2011-01-01T15:45:50Z, 2011-01-01T15:45:50Z, Good, Raw, Double, 481.46
2011-01-01T15:46:00Z, 2011-01-01T15:46:00Z, Good, Raw, Double, 575.62
2011-01-01T15:46:10Z, 2011-01-01T15:46:10Z, Good, Raw, Double, 526.85
2011-01-01T15:46:20Z, 2011-01-01T15:46:20Z, Good, Raw, Double, 346.00
2011-01-01T15:46:30Z, 2011-01-01T15:46:30Z, Good, Raw, Double, 342.21
2011-01-01T15:46:40Z, 2011-01-01T15:46:40Z, Good, Raw, Double, 780.14
2011-01-01T15:46:50Z, 2011-01-01T15:46:50Z, Good, Raw, Double, 825.80
2011-01-01T15:47:00Z, 2011-01-01T15:47:00Z, Good, Raw, Double, 11.28
2011-01-01T15:47:10Z, 2011-01-01T15:47:10Z, Good, Raw, Double, 569.80
2011-01-01T15:47:20Z, 2011-01-01T15:47:20Z, Good, Raw, Double, 455.80
2011-01-01T15:47:30Z, 2011-01-01T15:47:30Z, Good, Raw, Double, 24.23
2011-01-01T15:47:40Z, 2011-01-01T15:47:40Z, Good, Raw, Double, 461.23
2011-01-01T15:47:50Z, 2011-01-01T15:47:50Z, Good, Raw, Double, 215.69
2011-01-01T15:48:00Z, 2011-01-01T15:48:00Z, Good, Raw, Double, 181.98
2011-01-01T15:48:10Z, 2011-01-01T15:48:10Z, Good, Raw, Double, 185.46
2011-01-01T15:48:20Z, 2011-01-01T15:48:20Z, Good, Raw, Double, 618.02
2011-01-01T15:48:30Z, 2011-01-01T15:48:30Z, Good, Raw, Double, 785.96
2011-01-01T15:48:40Z, 2011-01-01T15:48:40Z, Good, Raw, Double, 701.13
2011-01-01T15:48:50Z, 2011-01-01T15:48:50Z, Good, Raw, Double, 794.97
2011-01-01T15:49:00Z, 2011-01-01T15:49:00Z, Good, Raw, Double, 733.94
2011-01-01T15:49:10Z, 2011-01-01T15:49:10Z, Good, Raw, Double, 333.98
2011-01-01T15:49:20Z, 2011-01-01T15:49:20Z, Good, Raw, Double, 152.51
2011-01-01T15:49:30Z, 2011-01-01T15:49:30Z, Good, Raw, Double, 643.91
2011-01-01T15:49:40Z, 2011-01-01T15:49:40Z, Good, Raw, Double, 487.02
2011-01-01T15:49:50Z, 2011-01-01T15:49:50Z, Good, Raw, Double, 400.00
2011-01-01T15:50:00Z, 2011-01-01T15:50:00Z, Good, Raw, Double, 981.39
2011-01-01T15:50:10Z, 2011-01-01T15:50:10Z, Good, Raw, Double, 38.74
2011-01-01T15:50:20Z, 2011-01-01T15:50:20Z, Good, Raw, Double, 156.51
2011-01-01T15:50:30Z, 2011-01-01T15:50:30Z, Good, Raw, Double, 296.72
2011-01-01T15:50:40Z, 2011-01-01T15:50:40Z, Good, Raw, Double, 578.48
2011-01-01T15:50:50Z, 2011-01-01T15:50:50Z, Good, Raw, Double, 559.65
2011-01-01T15:51:00Z, 2011-01-01T15:51:00Z, Good, Raw, Double, 125.05
2011-01-01T15:51:10Z, 2011-01-01T15:51:10Z, Good, Raw, Double, 802.34
2011-01-01T15:51:20Z, 2011-01-01T15:51:20Z, Good, Raw, Double, 584.89
2011-01-01T15:51:30Z, 2011-01-01T15:51:30Z, Good, Raw, Double, 964.69
2011-01-01T15:51:40Z, 2011-01-01T15:51:40Z, Good, Raw, Double, 854.91
2011-01-01T15:51:50Z, 2011-01-01T15:51:50Z, Good, Raw, Double, 291.53
2011-01-01T15:52:00Z, 2011-01-01T15:52:00Z, Good, Raw, Double, 981.97
2011-01-01T15:52:10Z, 2011-01-01T15:52:10Z, Good, Raw, Double, 995.20
2011-01-01T15:52:20Z, 2011-01-01T15:52:20Z, Good, Raw, Double, 673.90
2011-01-01T15:52:30Z, 2011-01-01T15:52:30Z, Good, Raw, Double, 448.62
2011-01-01T15:52:40Z, 2011-01-01T15:52:40Z, Good, Raw, Double, 657.91
2011-01-01T15:52:50Z, 2011-01-01T15:52:50Z, Good, Raw, Double, 882.92
2011-01-01T15:53:00Z, 2011-01-01T15:53:00Z, Good, Raw, Double, 199.77
2011-01-01T15:53:10Z, 2011-01-01T15:53:10Z, Good, Raw, Double, 337.06
2011-01-01T15:53:20Z, 2011-01-01T15:53:20Z, Good, Raw, Double, 778.55
2011-01-01T15:53:30Z, 2011-01-01T15:53:30Z, Good, Raw, Double, 502.04
2011-01-01T15:53:40Z, 2011-01-01T15:53:40Z, Good, Raw, Double, 974.07
2011-01-01T15:53:50Z, 2011-01-01T15:53:50Z, Good, Raw, Double, 161.28
2011-01-01T15:54:00Z, 2011-01-01T15:54:00Z, Good, Raw, Double, 523.94
2011-01-01T15:54:10Z, 2011-01-01T15:54:10Z, Good, Raw, Double, 126.07
2011-01-01T15:54:20Z, 2011-01-01T15:54:20Z, Good, Raw, Double, 83.43
2011-01-01T15:54:30Z, 2011-01-01T15:54:30Z, Good, Raw, Double, 382.65
2011-01-01T15:54:40Z, 2011-01-01T15:54:40Z, Good, Raw, Double, 834.68
2011-01-01T15:54:50Z, 2011-01-01T15:54:50Z, Good, Raw, Double, 96.21
2011-01-01T15:55:00Z, 2011-01-01T15:55:00Z, Good, Raw, Double, 90.32
2011-01-01T15:55:10Z, 2011-01-01T15:55:10Z, Good, Raw, Double, 808.04
2011-01-01T15:55:20Z, 2011-01-01T15:55:20Z, Good, Raw, Double, 510.87
2011-01-01T15:55:30Z, 2011-01-01T15:55:30Z, Good, Raw, Double, 101.61
2011-01-01T15:55:40Z, 2011-01-01T15:55:40Z, Good, Raw, Double, 998.49
2011-01-01T15:55:50Z, 2011-01-01T15:55:50Z, Good, Raw, Double, 573.90
2011-01-01T15:56:00Z, 2011-01-01T15:56:00Z, Good, Raw, Double, 883.36
2011-01-01T15:56:10Z, 2011-01-01T15:56:10Z, Good, Raw, Double, 956.15
2011-01-01T15:56:20Z, 2011-01-01T15:56:20Z, Good, Raw, Double, 645.50
2011-01-01T15:56:30Z, 2011-01-01T15:56:30Z, Good, Raw, Double, 583.66
2011-01-01T15:56:40Z, 2011-01-01T15:56:40Z, Good, Raw, Double, 247.44
2011-01-01T15:56:50Z, 2011-01-01T15:56:50Z, Good, Raw, Double, 917.97
2011-01-01T15:57:00Z, 2011-01-01T15:57:00Z, Good, Raw, Double, 446.54
2011-01-01T15:57:10Z, 2011-01-01T15:57:10Z, Good, Raw, Double, 727.03
2011-01-01T15:57:20Z, 2011-01-01T15:57:20Z, Good, Raw, Double, 16.69
2011-01-01T15:57:30Z, 2011-01-01T15:57:30Z, Good, Raw, Double, 890.73
2011-01-01T15:57:40Z, 2011-01-01T15:57:40Z, Good, Raw, Double, 773.85
2011-01-01T15:57:50Z, 2011-01-01T15:57:50Z, Good, Raw, Double, 88.88
2011-01-01T15:58:00Z, 2011-01-01T15:58:00Z, Good, Raw, Double, 187.26
2011-01-01T15:58:10Z, 2011-01-01T15:58:10Z, Good, Raw, Double, 699.99
2011-01-01T15:58:20Z, 2011-01-01T15:58:20Z, Good, Raw, Double, 829.90
2011-01-01T15:58:30Z, 2011-01-01T15:58:30Z, Good, Raw, Double, 119.81
2011-01-01T15:58:40Z, 2011-01-01T15:58:40Z, Good, Raw, Double, 900.95
2011-01-01T15:58:50Z, 2011-01-01T15:58:50Z, Good, Raw, Double, 17.38
2011-01-01T15:59:00Z, 2011-01-01T15:59:00Z, Good, Raw, Double, 713.70
2011-01-01T15:59:10Z, 2011-01-01T15:59:10Z, Good, Raw, Double, 790.59
2011-01-01T15:59:20Z, 2011-01-01T15:59:20Z, Good, Raw, Double, 469.84
2011-01-01T15:59:30Z, 2011-01-01T15:59:30Z, Good, Raw, Double, 742.08
2011-01-01T15:59:40Z, 2011-01-01T15:59:40Z, Good, Raw, Double, 394.34
2011-01-01T15:59:50Z, 2011-01-01T15:59:50Z, Good, Raw, Double, 436.58
2011-01-01T16:00:00Z, 2011-01-01T16:00:00Z, Good, Raw, Double, 885.21
2011-01-01T16:00:10Z, 2011-01-01T16:00:10Z, Good, Raw, Double, 156.38
2011-01-01T16:00:20Z, 2011-01-01T16:00:20Z, Good, Raw, Double, 414.49
2011-01-01T16:00:30Z, 2011-01-01T16:00:30Z, Good, Raw, Double, 646.47
2011-01-01T16:00:40Z, 2011-01-01T16:00:40Z, Good, Raw, Double, 67.71
2011-01-01T16:00:50Z, 2011-01-01T16:00:50Z, Good, Raw, Double, 746.83
2011-01-01T16:01:00Z, 2011-01-01T16:01:00Z, Good, Raw, Double, 459.94
2011-01-01T16:01:10Z, 2011-01-01T16:01:10Z, Good, Raw, Double, 720.90
2011-01-01T16:01:20Z, 2011-01-01T16:01:20Z, Good, Raw, Double, 133.94
2011-01-01T16:01:30Z, 2011-01-01T16:01:30Z, Good, Raw, Double, 225.25
2011-01-01T16:01:40Z, 2011-01-01T16:01:40Z, Good, Raw, Double, 613.06
2011-01-01T16:01:50Z, 2011-01-01T16:01:50Z, Good, Raw, Double, 65.25
2011-01-01T16:02:00Z, 2011-01-01T16:02:00Z, Good, Raw, Double, 54.31
2011-01-01T16:02:10Z, 2011-01-01T16:02:10Z, Good, Raw, Double, 134.31
2011-01-01T16:02:20Z, 2011-01-01T16:02:20Z, Good, Raw, Double, 238.43
2011-01-01T16:02:30Z, 2011-01-01T16:02:30Z, Good, Raw, Double, 394.58
2011-01-01T16:02:40Z, 2011-01-01T16:02:40Z, Good, Raw, Double, 308.55
2011-01-01T16:02:50Z, 2011-01-01T16:02:50Z, Good, Raw, Double, 316.41
2011-01-01T16:03:00Z, 2011-01-01T16:03:00Z, Good, Raw, Double, 560.07
2011-01-01T16:03:10Z, 2011-01-01T16:03:10Z, Good, Raw, Double, 124.88
2011-01-01T16:03:20Z, 2011-01-01T16:03:20Z, Good, Raw, Double, 426.70
2011-01-01T16:03:30Z, 2011-01-01T16:03:30Z, Good, Raw, Double, 546.69
2011-01-01T16:03:40Z, 2011-01-01T16:03:40Z, Good, Raw, Double, 769.11
2011-01-01T16:03:50Z, 2011-01-01T16:03:50Z, Good, Raw, Double, 302.08
2011-01-01T16:04:00Z, 2011-01-01T16:04:00Z, Good, Raw, Double, 515.07
2011-01-01T16:04:10Z, 2011-01-01T16:04:10Z, Good, Raw, Double, 861.04
2011-01-01T16:04:20Z, 2011-01-01T16:04:20Z, Good, Raw, Double, 89.94
2011-01-01T16:04:30Z, 2011-01-01T16:04:30Z, Good, Raw, Double, 109.56
2011-01-01T16:04:40Z, 2011-01-01T16:04:40Z, Good, Raw, Double, 600.57
2011-01-01T16:04:50Z, 2011-01-01T16:04:50Z, Good, Raw, Double, 40.89
2011-01-01T16:05:00Z, 2011-01-01T16:05:00Z, Good, Raw, Double, 915.97
2011-01-01T16:05:10Z, 2011-01-01T16:05:10Z, Good, Raw, Double, 782.01
2011-01-01T16:05:20Z, 2011-01-01T16:05:20Z, Good, Raw, Double, 872.42
2011-01-01T16:05:30Z, 2011-01-01T16:05:30Z, Good, Raw, Double, 653.67
2011-01-01T16:05:40Z, 2011-01-01T16:05:40Z, Good, Raw, Double, 303.84
2011-01-01T16:05:50Z, 2011-01-01T16:05:50Z, Good, Raw, Double, 408.58
2011-01-01T16:06:00Z, 2011-01-01T16:06:00Z, Good, Raw, Double, 908.01
2011-01-01T16:06:10Z, 2011-01-01T16:06:10Z, Good, Raw, Double, 755.33
2011-01-01T16:06:20Z, 2011-01-01T16:06:20Z, Good, Raw, Double, 838.94
2011-01-01T16:06:30Z, 2011-01-01T16:06:30Z, Good, Raw, Double, 694.60
2011-01-01T16:06:40Z, 2011-01-01T16:06:40Z, Good, Raw, Double, 66.67
2011-01-01T16:06:50Z, 2011-01-01T16:06:50Z, Good, Raw, Double, 310.40
2011-01-01T16:07:00Z, 2011-01-01T16:07:00Z, Good, Raw, Double, 469.11
2011-01-01T16:07:10Z, 2011-01-01T16:07:10Z, Good, Raw, Double, 118.93
2011-01-01T16:07:20Z, 2011-01-01T16:07:20Z, Good, Raw, Double, 137.63
2011-01-01T16:07:30Z, 2011-01-01T16:07:30Z, Good, Raw, Double, 697.39
2011-01-01T16:07:40Z, 2011-01-01T16:07:40Z, Good, Raw, Double, 936.82
2011-01-01T16:07:50Z, 2011-01-01T16:07:50Z, Good, Raw, Double, 210.38
2011-01-01T16:08:00Z, 2011-01-01T16:08:00Z, Good, Raw, Double, 954.13
2011-01-01T16:08:10Z, 2011-01-01T16:08:10Z, Good, Raw, Double, 169.23
2011-01-01T16:08:20Z, 2011-01-01T16:08:20Z, Good, Raw, Double, 966.23
2011-01-01T16:08:30Z, 2011-01-01T16:08:30Z, Good, Raw, Double, 369.49
2011-01-01T16:08:40Z, 2011-01-01T16:08:40Z, Good, Raw, Double, 644.11
2011-01-01T16:08:50Z, 2011-01-01T16:08:50Z, Good, Raw, Double, 999.05
2011-01-01T16:09:00Z, 2011-01-01T16:09:00Z, Good, Raw, Double, 336.49
2011-01-01T16:09:10Z, 2011-01-01T16:09:10Z, Good, Raw, Double, 732.37
2011-01-01T16:09:20Z, 2011-01-01T16:09:20Z, Good, Raw, Double, 466.83
2011-01-01T16:09:30Z, 2011-01-01T16:09:30Z, Good, Raw, Double, 601.51
2011-01-01T16:09:40Z, 2011-01-01T16:09:40Z, Good, Raw, Double, 372.61
2011-01-01T16:09:50Z, 2011-01-01T16:09:50Z, Good, Raw, Double, 508.21
2011-01-01T16:10:00Z, 2011-01-01T16:10:00Z, Good, Raw, Double, 440.77
2011-01-01T16:10:10Z, 2011-01-01T16:10:10Z, Good, Raw, Double, 167.23
2011-01-01T16:10:20Z, 2011-01-01T16:10:20Z, Good, Raw, Double, 781.03
2011-01-01T16:10:30Z, 2011-01-01T16:10:30Z, Good, Raw, Double, 20.39
